S.No,STATE,DISTRICT,Rainfall(mm),Total Geographical Area (ha),Rainfall Recharge,Ground Water Recharge (ham),Annual Ground water Recharge (ham),Environmental Flows (ham),Annual Extractable Ground water Resource (ham),Ground Water Extraction for all uses (ha.m),Stage of Ground Water Extraction (%),Allocation of Ground Water Resource for Domestic Utilisation for projected year 2025 (ham),Net Annual Ground Water Availability for Future Use (ham)),Total Ground Water Availability in Unconfined Aquifier (ham)-Fresh,Total Ground Water Availability in Unconfined Aquifier (ham)-Saline,Total Ground Water Availability in Unconfined Aquifier (ham)- Fresh,Total Ground Water Availability in Unconfined Aquifier (ham)- Saline,Total Ground Water Availability in the area (ham)-Fresh,Total Ground Water Availability in the area (ham)-Saline
420,MEGHALAYA,WEST JAINTIA HILLS,2320,177900,15265,15276,15276,1527,13748,613,4,679,13050,18469,0,32217,0,32217,0
421,MEGHALAYA,WEST KHASI HILLS,4062,390600,30803,30843,30843,3084,27759,484,1,550,27208,13236,0,40995,0,40995,0
422,MIZORAM,AIZAWL,2352,357600,1635,1635,1635,163,1472,206,14,229,1242,0,0,1472,0,1472,0
423,MIZORAM,CHAMPHAI,1863,318500,1709,1709,1709,170,1538,46,3,49,1488,0,0,1538,0,1538,0
424,MIZORAM,KOLASIB,2199,138200,2780,2780,2780,278,2502,32,1,36,2466,0,0,2502,0,2502,0
425,MIZORAM,LAWNGTLAI,1949,255700,3247,3247,3247,324,2923,105,3,123,2799,0,0,2923,0,2923,0
426,MIZORAM,LUNGLEI,2299,455700,5479,5479,5479,547,4931,202,4,212,4719,0,0,4931,0,4931,0
427,MIZORAM,MAMIT,2447,300400,5609,5609,5609,560,5048,103,2,123,4924,0,0,5048,0,5048,0
428,MIZORAM,SAIHA,2371,139900,808,808,808,80,727,42,5,45,682,0,0,727,0,727,0
429,MIZORAM,SERCHHIP,1743,142100,901,901,901,90,811,50,6,54,757,0,0,811,0,811,0
430,NAGALAND,Dimapur,1744,92700,15961,29246,29246,2924,26321,1048,3,933,25187,520384,0,546705,0,546705,0
431,NAGALAND,Kiphire,1074,113000,184,184,184,18,165,10,6,10,155,0,0,165,0,165,0
432,NAGALAND,Kohima,1779,146300,2413,2413,2413,241,2172,228,10,249,1922,0,0,2172,0,2172,0
433,NAGALAND,Longleng,1879,56200,1162,1162,1162,116,1046,13,1,16,1029,0,0,1046,0,1046,0
434,NAGALAND,Mokokchung,2080,161500,5496,12488,12488,1248,11239,69,0,69,11169,0,0,11239,0,11239,0
435,NAGALAND,Mon,1469,178600,4337,4337,4337,433,3903,199,5,199,3704,0,0,3903,0,3903,0
436,NAGALAND,Peren,1394,165100,4272,11190,11190,1119,10071,90,0,92,9978,0,0,10071,0,10071,0
437,NAGALAND,Phek,1295,202600,703,703,703,70,632,40,6,42,590,0,0,632,0,632,0
438,NAGALAND,Tuensang,2079,253600,1010,1010,1010,101,909,91,10,93,815,0,0,909,0,909,0
439,NAGALAND,Wokha,2166,162800,6960,14914,14914,1491,13422,185,1,188,13234,0,0,13422,0,13422,0
440,NAGALAND,Zunheboto,2080,125500,897,897,897,89,807,65,8,65,742,0,0,807,0,807,0
441,ODISHA,ANGUL,1290,639346,43326,57397,57397,3264,54132,26938,49,4916,26698,1249354,0,1303486,0,1303486,0
442,ODISHA,BALASORE,1715,382061,99164,167050,167050,13764,153286,73963,55,7947,57119,208453,15221,338780,38180,338780,38180
443,ODISHA,BARGARH,1259,584545,42039,66189,66189,4675,61513,32204,52,4861,29579,1336319,0,1397833,0,1397833,0
444,ODISHA,BHADRAK,1511,252236,46524,95323,95323,8688,86635,38243,61,4629,21249,90297,70257,145470,101720,145470,101720
445,ODISHA,BOLANGIR,1226,656196,46545,61285,61285,4760,56524,27061,47,6244,28750,1647226,0,1703751,0,1703751,0
446,ODISHA,BOUDH,1312,310998,19049,26277,26277,2150,24126,10638,44,1516,13379,474149,0,498276,0,498276,0
447,ODISHA,CUTTACK,1577,372859,51412,77356,77356,7206,70149,30613,43,7758,39123,558981,0,629130,0,629130,0
448,ODISHA,DEOGARH,1317,296264,22356,34196,34196,3011,31184,16972,54,1009,14158,615437,0,646622,0,646622,0
449,ODISHA,DHENKANAL,1428,447581,35834,49159,49159,3679,45479,17041,37,3895,28269,1028379,0,1073859,0,1073859,0
450,ODISHA,GAJAPATI,1379,433221,19194,23431,23431,2343,21088,6928,32,1771,14089,456009,0,477097,0,477097,0
451,ODISHA,GANJAM,1296,823437,68414,109814,109814,9591,100223,38058,38,12346,59044,1663474,45171,1761340,47528,1761340,47528
452,ODISHA,JAGATSINGHPUR,1475,188988,32671,65052,65052,6257,58794,28195,56,3219,19412,107980,33132,153148,46758,153148,46758
453,ODISHA,JAJPUR,1644,286459,45190,63642,63642,4751,58891,36415,64,5505,19378,359152,11509,413605,15947,413605,15947
454,ODISHA,JHARSUGUDA,1314,212227,17278,20653,20653,1547,19105,9402,49,2717,9428,490360,0,509466,0,509466,0
455,ODISHA,KALAHANDI,1479,791435,48801,67919,67919,5381,62537,25281,40,5323,36880,1428353,0,1490890,0,1490890,0
456,ODISHA,KANDHAMAL,1648,804007,32608,37839,37839,3057,34782,9947,28,2396,24725,789201,0,823983,0,823983,0
457,ODISHA,KENDRAPARA,1540,226344,44749,113707,113707,11038,102669,15864,42,4395,14418,39229,166197,64510,243585,64510,243585
458,ODISHA,KEONJHAR,1386,833982,70540,93944,93944,8292,85651,36833,43,6604,48371,1510848,0,1596500,0,1596500,0
459,ODISHA,KHURDA,1429,288977,31195,48726,48726,4075,44650,25780,57,7983,18805,645036,0,689687,0,689687,0
460,ODISHA,KORAPUT,1519,856171,48264,58255,58255,4768,53486,11663,21,4827,41468,1407862,0,1461348,0,1461348,0
461,ODISHA,MALKANGIRI,1476,524946,28012,36525,36525,3329,33195,5454,16,2256,27547,756752,0,789947,0,789947,0
462,ODISHA,MAYURBHANJ,1522,1052572,109923,153829,153829,10981,142848,58267,40,8297,84112,1548897,0,1691745,0,1691745,0
463,ODISHA,NABARANGAPUR,1570,565581,55938,63281,63281,5379,57901,19998,34,4141,37611,1287952,0,1345854,0,1345854,0
464,ODISHA,NAYAGARH,1409,391041,29074,40187,40187,2904,37283,15297,41,8151,21728,609297,0,646581,0,646581,0
465,ODISHA,NUAPADA,1120,385308,24304,33800,33800,2736,31064,18545,59,2030,12398,825565,0,856629,0,856629,0
466,ODISHA,PURI,1520,258611,49159,77657,77657,6155,71501,32825,50,6169,30151,210087,49426,271955,59059,271955,59059
467,ODISHA,RAYAGADA,1337,728198,30053,36460,36460,2849,33611,10693,31,3199,22726,1013580,0,1047191,0,1047191,0
468,ODISHA,SAMBALPUR,1423,662280,46940,64802,64802,5534,59267,17163,28,3356,41955,1358848,0,1418116,0,1418116,0
469,ODISHA,SUBARNAPUR,1335,236709,19547,27499,27499,2195,25304,12031,47,1988,13208,586976,0,612280,0,612280,0
470,ODISHA,SUNDARGARH,1279,975069,71937,86311,86311,6868,79443,31429,39,6671,47482,2129942,0,2209385,0,2209385,0
471,PUNJAB,Amritsar,646,267640,34860,148928,148928,14892,134035,240054,179,6453,0,0,0,134035,0,134035,0
472,PUNJAB,Barnala,518,141301,13486,55114,55114,5511,49602,109237,220,2539,0,0,0,49602,0,49602,0
473,PUNJAB,Bathinda,377,337424,22761,128895,128895,11959,116935,135851,116,5914,14368,0,0,116935,0,116935,0
474,PUNJAB,Faridkot,398,147598,12192,74557,74557,7455,67102,98840,147,2632,0,0,0,67102,0,67102,0
475,PUNJAB,Fatehgarh Sahib,685,114246,15758,38786,38786,3605,35181,72859,207,2554,0,0,0,35181,0,35181,0
476,PUNJAB,Fazilka,158,273954,8044,76527,76527,7652,68874,95515,77,5118,30418,0,0,68874,0,68874,0
477,PUNJAB,Firozpur,428,251953,21815,151911,151911,15191,136720,186591,136,3514,229,0,0,136720,0,136720,0
478,PUNJAB,Gurdaspur,819,261425,41702,166189,166189,16480,149709,206779,138,7138,1915,0,0,149709,0,149709,0
479,PUNJAB,Hoshiarpur,840,336871,52521,84515,84515,8073,76442,86000,112,6741,11050,0,0,76442,0,76442,0
480,PUNJAB,Jalandhar,625,262999,33048,79149,79149,7914,71234,180962,254,13642,0,0,0,71234,0,71234,0
481,PUNJAB,Kapurthala,620,162875,20788,68530,68530,6853,61677,139514,226,3482,0,0,0,61677,0,61677,0
482,PUNJAB,Ludhiana,581,370715,43261,155866,155866,15586,140280,302012,215,15157,0,0,0,140280,0,140280,0
483,PUNJAB,Malerkotla,570,74529,8764,21605,21605,2160,19445,58941,303,2017,0,0,0,19445,0,19445,0
484,PUNJAB,Mansa,247,216862,10397,69951,69951,6995,62956,128839,124,3274,6238,0,0,62956,0,62956,0
485,PUNJAB,Moga,454,223096,20917,84271,84271,8427,75844,178829,235,4197,0,0,0,75844,0,75844,0
486,PUNJAB,Muktsar,78,263428,3638,88231,88231,8823,79408,50421,24,3844,59579,0,0,79408,0,79408,0
487,PUNJAB,Pathankot,1164,95077,17837,48604,48604,4787,43817,21511,49,2873,22263,0,0,43817,0,43817,0
488,PUNJAB,Patiala,669,331847,44484,93432,93432,9343,84089,182440,216,8059,0,0,0,84089,0,84089,0
489,PUNJAB,Rupnagar,839,137653,23038,43109,43109,3948,39161,38668,98,2910,6775,0,0,39161,0,39161,0
490,PUNJAB,SAS Nagar,743,109383,15839,23151,23151,2315,20836,26069,125,4199,1500,0,0,20836,0,20836,0
491,PUNJAB,SBS Nagar,761,125961,18314,54842,54842,4898,49944,60497,121,2616,2232,0,0,49944,0,49944,0
492,PUNJAB,Sangrur,495,285796,28347,69819,69819,6981,62837,196452,312,5028,0,0,0,62837,0,62837,0
493,PUNJAB,Tarn Taran,544,241835,27048,67928,67928,6792,61135,127995,209,4770,0,0,0,61135,0,61135,0
494,RAJASTHAN,AJMER,514,887668,28082,42971,42971,3998,38973,68450,175,6323,0,0,0,38973,0,38973,0
495,RAJASTHAN,ALWAR,593,872046,63961,71589,71589,7158,64430,132307,209,13728,0,0,0,61915,2514,61915,2514
496,RAJASTHAN,BANSWARA,940,453608,9985,22504,22504,2250,20253,13134,64,2044,7252,0,0,20253,0,20253,0
497,RAJASTHAN,BARAN,929,695531,38541,63290,63290,5923,57367,72843,126,7085,3459,0,0,57367,0,57367,0
498,RAJASTHAN,BARMER,319,2857858,65499,68647,68647,6844,61802,52441,133,8184,1407,0,0,34107,27694,34107,27694
499,RAJASTHAN,BHARATPUR,547,501042,35395,43543,43543,3389,40153,53845,142,7173,0,0,0,30144,10008,30144,10008
500,RAJASTHAN,BHILWARA,655,1045500,31680,48485,48485,4848,43637,66392,152,5443,679,0,0,43637,0,43637,0
501,RAJASTHAN,BIKANER,317,3038177,54351,56626,56626,5619,51007,36453,138,8493,5126,0,0,26293,24713,26293,24713
502,RAJASTHAN,BUNDI,689,550000,17463,31959,31959,2652,29307,30955,105,3596,4701,0,0,29307,0,29307,0
503,RAJASTHAN,CHITTAURGARH,803,788000,23463,34639,34639,3463,31175,49732,159,1610,34,0,0,31175,0,31175,0
504,RAJASTHAN,CHURU,198,1379301,17868,18347,18347,1570,16777,16834,127,2980,1754,0,0,13205,3571,13205,3571
505,RAJASTHAN,DAUSA,681,342017,24375,27120,27120,2711,24408,50836,208,10666,0,0,0,24408,0,24408,0
506,RAJASTHAN,DHAULPUR,702,300905,20496,26846,26846,2435,24410,33312,136,4129,325,0,0,24410,0,24410,0
507,RAJASTHAN,DUNGARPUR,785,377077,8808,21803,21803,2180,19623,11549,58,843,8073,0,0,19623,0,19623,0
508,RAJASTHAN,GANGANAGAR,238,1114159,44692,148653,148653,14735,133917,33768,39,72,26074,0,0,43140,90776,43140,90776
509,RAJASTHAN,HANUMANGARH,320,957960,43915,89354,89354,8281,81073,47579,64,1168,6874,0,0,19237,61836,19237,61836
510,RAJASTHAN,JAIPUR,585,1106144,67524,77171,77171,7717,69454,150365,221,38927,0,0,0,67937,1516,67937,1516
511,RAJASTHAN,JAISALMER,202,3814500,29162,53003,53003,5005,47998,36770,323,3166,0,0,0,8729,39269,8729,39269
512,RAJASTHAN,JALOR,468,1064000,47803,59608,59608,5582,54025,81147,184,4388,0,0,0,42602,11422,42602,11422
513,RAJASTHAN,JHALAWAR,967,633722,39794,54705,54705,5249,49455,56174,113,3725,5325,0,0,49455,0,49455,0
514,RAJASTHAN,JHUNJHUNU,499,588584,22981,24765,24765,2476,22288,47339,215,11088,0,0,0,21936,352,21936,352
515,RAJASTHAN,JODHPUR,312,2225000,43565,47482,47482,4748,42734,92670,258,14887,492,0,0,35552,7181,35552,7181
516,RAJASTHAN,KARAULI,694,567290,28863,34205,34205,3315,30889,48303,156,4836,1259,0,0,30889,0,30889,0
517,RAJASTHAN,KOTA,809,520394,28313,49235,49235,4923,44311,45041,101,8551,6456,0,0,44311,0,44311,0
518,RAJASTHAN,NAGAUR,402,1771826,59524,63846,63846,5713,58133,103712,188,14270,0,0,0,53583,4549,53583,4549
519,RAJASTHAN,PALI,558,1235700,40997,46729,46729,4673,42056,49248,153,3504,1493,0,0,30030,12026,30030,12026
520,RAJASTHAN,PRATAPGARH,1017,435980,15289,22245,22245,2223,20021,25455,127,545,1003,0,0,20021,0,20021,0
521,RAJASTHAN,RAJSAMAND,622,463546,8331,11376,11376,1137,10238,12446,121,2138,361,0,0,10238,0,10238,0
522,RAJASTHAN,SAWAI MADHOPUR,749,502065,32247,43079,43079,4307,38771,64276,165,7836,0,0,0,38771,0,38771,0
523,RAJASTHAN,SIKAR,505,788085,30344,34103,34103,3191,30912,61886,201,10882,0,0,0,30599,313,30599,313
524,RAJASTHAN,SIROHI,667,513600,25988,28901,28901,2890,26011,31188,119,1687,454,0,0,26011,0,26011,0
525,RAJASTHAN,TONK,637,720006,28425,43209,43209,4121,39088,40216,102,10549,2671,0,0,39088,0,39088,0
526,RAJASTHAN,UDAIPUR,716,1176060,21248,32217,32217,3221,28995,29511,101,3270,1694,0,0,28995,0,28995,0
527,SIKKIM,Gangtok,2582,67197,6416,6553,6553,655,5898,547,9,206,5337,0,0,5898,0,5898,0
528,TAMILNADU,ARIYALUR,1002,193398,18244,38467,38467,3537,34930,16380,46,1089,18297,0,0,34930,0,34930,0
529,TAMILNADU,CHENGALPATTU,1185,262590,18735,58292,58292,5657,52634,35729,67,1583,16543,0,0,52634,0,52634,0
530,TAMILNADU,CHENNAI,1212,55348,8624,10586,10586,1058,9668,12858,132,13715,968,0,0,9668,0,9668,0
531,TAMILNADU,COIMBATORE,983,372638,24822,56158,56158,5416,50742,42854,84,5872,12373,0,0,50742,0,50742,0
532,TAMILNADU,CUDDALORE,1265,364674,54916,98809,98809,9567,89242,67696,75,3350,25450,0,0,89242,0,89242,0
533,TAMILNADU,DHARMAPURI,819,338632,20941,47052,47052,4505,42547,47556,111,2844,4086,0,0,42547,0,42547,0
534,TAMILNADU,DINDIGUL,823,626664,17760,54677,54677,5467,49210,64733,131,3951,7382,0,0,49210,0,49210,0
535,TAMILNADU,ERODE,717,349535,18060,71657,71657,6945,64711,53297,82,18345,11696,0,0,64711,0,64711,0
536,TAMILNADU,KALLAKURICHCHI,1699,296743,41231,77477,77477,7747,69729,49784,71,1483,19860,0,0,69729,0,69729,0
537,TAMILNADU,KANCHEEPURAM,1260,170479,17169,51227,51227,5006,46220,24018,51,1045,22137,0,0,46220,0,46220,0
538,TAMILNADU,KANNIYAKUMARI,1304,117817,8437,33313,33313,3261,30051,5079,16,1207,25402,0,0,30051,0,30051,0
539,TAMILNADU,KARUR,648,289556,13116,38335,38335,3742,34592,33116,95,1088,9554,0,0,34592,0,34592,0
540,TAMILNADU,KRISHNAGIRI,805,407199,21180,47835,47835,4252,43583,42584,97,2588,7761,0,0,43583,0,43583,0
541,TAMILNADU,MADURAI,829,361667,26025,72572,72572,6742,67414,48541,72,4247,19818,0,0,67414,0,67414,0
542,TAMILNADU,NAGAPATTINAM,559,271582,7149,36067,36067,3606,32461,44400,136,1566,1622,0,0,32461,0,32461,0
543,TAMILNADU,NAMAKKAL,710,294211,25006,62153,62153,6150,56002,61307,116,4212,7876,0,0,52781,3221,52781,3221
544,TAMILNADU,PERAMBALUR,829,168696,9771,25684,25684,2568,23116,26212,113,775,7478,0,0,23116,0,23116,0
545,TAMILNADU,PUDUKKOTTAI,935,450476,40293,98573,98573,9573,89000,38745,44,2051,46899,0,0,86547,2452,86547,2452
546,TAMILNADU,RAMANATHAPURAM,651,408957,29844,83248,83248,8324,74923,5925,8,1650,62503,0,0,69342,5580,69342,5580
547,TAMILNADU,RANIPET,1111,175112,19024,28382,28382,2838,25544,23222,90,2501,3898,280082,0,305626,0,305626,0
548,TAMILNADU,SALEM,897,402657,25548,60209,60209,6021,54188,68197,125,2684,10441,0,0,54188,0,54188,0
549,TAMILNADU,SIVAGANGAI,875,418900,30993,67465,67465,6306,61158,16736,27,7195,38638,38920,0,100079,0,100079,0
550,TAMILNADU,TENKASI,785,288243,13651,54883,54883,5441,49441,39563,80,2170,29213,57540,0,106982,0,106982,0
551,TAMILNADU,THANJAVUR,1000,339658,67937,110503,110503,10809,99694,99659,99,5039,12746,0,0,99694,0,99694,0
552,TAMILNADU,THE NILGIRIS,1261,254484,9807,10332,10332,1033,9299,864,9,2762,7345,0,0,9299,0,9299,0
553,TAMILNADU,THENI,1295,257654,11459,28498,28498,2760,25737,19704,76,876,6304,0,0,25737,0,25737,0
554,TAMILNADU,THIRUVARUR,973,209709,9719,17169,17169,1717,15452,12460,80,3867,4759,0,0,15452,0,15452,0
555,TAMILNADU,THOOTHUKUDI,672,463601,23791,60505,60505,5925,54580,19544,35,1501,35389,0,0,54580,0,54580,0
556,TAMILNADU,TIRUCHIRAPPALLI,743,420777,21502,76262,76262,7487,68774,53903,78,11655,26208,0,0,68774,0,68774,0
557,TAMILNADU,TIRUNELVELI,1674,388145,36477,79720,79720,7867,71853,32902,45,1201,39965,75749,0,147602,0,147602,0
558,TAMILNADU,TIRUPATHUR,839,126136,4688,11932,11932,1193,10738,15822,147,1934,1198,0,0,10738,0,10738,0
559,TAMILNADU,TIRUPPUR,628,465795,20939,54854,54854,5387,49467,42468,85,3104,8315,0,0,49467,0,49467,0
560,TAMILNADU,TIRUVALLUR,1173,320695,55614,88437,88437,8332,80104,42978,55,6753,30244,0,0,76869,3234,76869,3234
561,TAMILNADU,TIRUVANNAMALAI,1064,479405,28530,126831,126831,10888,115943,95510,82,3403,20980,2099581,0,2215524,0,2215524,0
562,TAMILNADU,VELLORE,885,133642,11183,21312,21312,1914,19398,22320,115,2490,1579,0,0,19398,0,19398,0
563,TAMILNADU,VILLUPURAM,1046,379169,42928,103017,103017,10189,92827,83096,89,3327,12754,0,0,92827,0,92827,0
564,TAMILNADU,VIRUDHUNAGAR,870,432941,22262,65036,65036,6104,58932,33919,57,1714,24689,0,0,58932,0,58932,0
565,TELANGANA,Adilabad,1204,380948,25782,73665,73665,7179,66485,18091,27,3450,48234,0,0,66485,0,66485,0
566,TELANGANA,Bhadradri Kothagudem,1144,710843,64641,93234,93234,8064,85169,27334,32,4054,61203,0,0,85169,0,85169,0
567,TELANGANA,Hanumakonda,911,160484,13542,49463,49463,4709,44753,25303,56,1345,20337,0,0,44753,0,44753,0
568,TELANGANA,Hyderabad,771,21782,1254,7336,7336,688,6647,6380,95,7096,308,70657,0,77304,0,77304,0
569,TELANGANA,Jagtial,1031,264551,20120,54701,54701,5222,49478,20668,41,1611,27687,0,0,49478,0,49478,0
570,TELANGANA,Jangaon,877,210732,17647,39513,39513,3745,35767,21368,59,2707,14494,0,0,35767,0,35767,0
571,TELANGANA,Jayashankar Bhupalapally,1116,284319,22679,41351,41351,3566,37784,14357,37,632,23831,0,0,37784,0,37784,0
572,TELANGANA,Jogulamba Gadwal,534,260368,11354,45419,45419,4446,40973,10593,25,731,29878,0,0,40973,0,40973,0
573,TELANGANA,Kamareddy,1035,348251,34130,68523,68523,6481,62042,33415,53,2633,28158,0,0,62042,0,62042,0
574,TELANGANA,Karimnagar,894,206696,16908,87088,87088,8437,78651,26217,33,1059,52499,0,0,78651,0,78651,0
575,TELANGANA,Khammam,1035,428158,36590,126244,126244,12205,114039,39733,34,4298,75152,0,0,114039,0,114039,0
576,TELANGANA,Komarambheem Asifabad,1184,376816,33652,55023,55023,4709,50313,7438,14,1977,42716,0,0,50313,0,50313,0
577,TELANGANA,Mahabubabad,1054,334459,31662,62760,62760,6276,56484,28698,50,1718,27680,0,0,56484,0,56484,0
578,TELANGANA,Mahabubnagar,626,254263,15838,31425,31425,2980,28445,19043,66,1747,9065,0,0,28445,0,28445,0
579,TELANGANA,Mancherial,1024,398325,33691,88649,88649,8553,80096,20741,25,2095,59735,0,0,80096,0,80096,0
580,TELANGANA,Medak,909,254971,23107,51502,51502,5051,46451,22962,49,1378,23245,0,0,46451,0,46451,0
581,TELANGANA,Medchal Malkajgiri,910,103806,6418,10750,10750,1002,9747,5555,56,4300,4494,211540,0,221288,0,221288,0
582,TELANGANA,Mulug,1327,283730,30766,48076,48076,4357,43719,12566,28,574,31534,0,0,43719,0,43719,0
583,TELANGANA,Nagarkurnool,667,617265,34834,79876,79876,7527,72349,33842,46,1745,39212,134409,0,206758,0,206758,0
584,TELANGANA,Nalgonda,696,704673,42956,142647,142647,13673,128974,56607,43,308025,73734,323196,0,452171,0,452171,0
585,TELANGANA,Narayanpet,556,233651,11431,31028,31028,2666,28362,11989,42,590,16075,0,0,28362,0,28362,0
586,TELANGANA,Nirmal,1120,326437,29450,54519,54519,5234,49285,17921,36,2019,31248,0,0,49285,0,49285,0
587,TELANGANA,Nizamabad,1038,412991,39621,97073,97073,8670,88403,52204,59,3516,39172,366536,0,454940,0,454940,0
588,TELANGANA,Peddapalle,1027,196228,17274,72198,72198,7099,65098,19088,29,1815,45434,0,0,65098,0,65098,0
589,TELANGANA,Rajanna Siricilla,907,173139,15257,45810,45810,4181,41628,27075,65,226,14419,0,0,41628,0,41628,0
590,TELANGANA,Rangareddy,690,482697,31812,64402,64402,6023,58379,35151,60,5005,23417,501817,0,560196,0,560196,0
591,TELANGANA,Sangareddy,887,411225,34723,45050,45050,4362,40688,18350,45,2789,22619,0,0,40688,0,40688,0
592,TELANGANA,Siddipet,777,339370,25002,62437,62437,5690,56747,39280,69,1974,17589,75885,0,132632,0,132632,0
593,TELANGANA,Suryapet,663,360750,21480,144842,144842,14414,130427,24764,18,2266,105648,271051,0,401479,0,401479,0
594,TELANGANA,Vikarabad,854,365456,24549,53454,53454,5345,48108,17928,37,1683,29800,133132,0,181241,0,181241,0
595,TELANGANA,Wanaparthy,583,208170,10721,58072,58072,5763,52308,20981,40,1173,30495,0,0,52308,0,52308,0
596,TELANGANA,Warangal,981,171337,13322,51877,51877,5043,46834,26036,55,1410,20952,0,0,46834,0,46834,0
597,TELANGANA,Yadadri Bhuvanagiri,746,343948,24887,89132,89132,8703,80428,39214,48,3529,42496,218531,0,298960,0,298960,0
598,TRIPURA,DHALAI,1872,231489,17404,19534,17100,1464,15635,1051,6,1012,14495,207528,0,223164,0,223164,0
599,TRIPURA,GOMATI,1771,161705,17313,22222,20341,1908,18433,1000,5,935,17380,232849,0,251282,0,251282,0
600,TRIPURA,KHOWAI,1896,101245,9328,12355,12064,1045,11019,955,8,679,10030,102395,0,113414,0,113414,0
601,TRIPURA,NORTH TRIPURA,1953,135792,9336,11167,8742,1116,7625,1011,13,1049,6542,118020,0,125646,0,125646,0
602,TRIPURA,SEPAHIJALA,1874,104392,13166,18088,16172,1808,14363,1710,11,1056,12601,184295,0,198658,0,198658,0
603,TRIPURA,SOUTH TRIPURA,2159,151201,17213,22297,19639,2056,17582,1134,6,988,16392,203169,0,220752,0,220752,0
604,TRIPURA,UNAKOTI,1935,65703,7240,9317,8789,931,7857,657,8,699,7151,87340,0,95198,0,95198,0
605,TRIPURA,WEST TRIPURA,1807,97642,11955,16367,15372,1533,13838,2794,20,2242,10916,158772,0,172611,0,172611,0
606,UTTAR PRADESH,AGRA,614,399700,39246,90079,90079,8771,81307,94032,115,11665,4522,0,0,81307,0,81307,0
607,UTTAR PRADESH,ALIGARH,667,380843,49011,97923,97923,8167,89756,70756,78,12631,21074,0,0,89756,0,89756,0
608,UTTAR PRADESH,AMBEDKAR NAGAR,1013,245898,52238,79620,79620,7323,72297,45761,63,6670,26078,0,0,72297,0,72297,0
609,UTTAR PRADESH,AMETHI,853,232992,39402,86299,86299,8052,78247,49139,62,5243,28735,0,0,78247,0,78247,0
610,UTTAR PRADESH,AMROHA,902,214903,40362,55673,55673,5218,50455,47390,93,5188,5241,0,0,50455,0,50455,0
611,UTTAR PRADESH,AURAIYA,624,209427,27581,66428,66428,6642,59785,33519,56,3041,26102,0,0,59785,0,59785,0
612,UTTAR PRADESH,AYODHYA,952,252201,49776,94982,94982,9215,85767,54373,63,7822,30546,0,0,85767,0,85767,0
613,UTTAR PRADESH,AZAMGARH,900,417119,70240,131521,131521,9620,121901,74966,61,14836,45408,0,0,121901,0,121901,0
614,UTTAR PRADESH,BAGPAT,674,135138,16722,37148,37148,3714,33433,34533,103,2605,2585,0,0,33433,0,33433,0
615,UTTAR PRADESH,BAHRAICH,1158,438725,81223,137026,137026,10730,126295,74409,58,10470,50936,0,0,126295,0,126295,0
616,UTTAR PRADESH,BALLIA,922,292700,51281,90012,90012,6452,83559,53356,63,8772,29414,0,0,83559,0,83559,0
617,UTTAR PRADESH,BALRAMPUR,1065,334857,59277,88384,88384,6764,81619,49754,60,6750,31152,0,0,81619,0,81619,0
618,UTTAR PRADESH,BANDA,943,440460,50057,72518,72518,6796,65722,43855,66,4256,21505,0,0,65722,0,65722,0
619,UTTAR PRADESH,BARABANKI,978,389132,69039,200443,200443,17013,183429,116436,63,9670,66138,0,0,183429,0,183429,0
620,UTTAR PRADESH,BAREILLY,877,412000,72262,124149,124149,11501,112647,82683,73,14695,31520,0,0,112647,0,112647,0
621,UTTAR PRADESH,BASTI,1110,293807,67569,81883,81883,7142,74740,48064,64,6902,26167,0,0,74740,0,74740,0
622,UTTAR PRADESH,BIJNOR,1053,458903,99018,149991,149991,12140,137851,95893,69,8345,41399,0,0,137851,0,137851,0
623,UTTAR PRADESH,BUDAUN,784,423788,69101,85211,85211,8014,77196,61403,79,9105,16259,0,0,77196,0,77196,0
624,UTTAR PRADESH,BULANDSHAHAR,673,360947,45377,158515,158515,13924,144590,139261,96,6972,14932,0,0,144590,0,144590,0
625,UTTAR PRADESH,CHANDAULI,949,188469,31103,56516,56516,5531,50985,29006,56,4896,21650,0,0,50985,0,50985,0
626,UTTAR PRADESH,CHITRAKOOT,943,300665,30627,43874,43874,3956,39918,33097,82,2834,6515,0,0,39918,0,39918,0
627,UTTAR PRADESH,DEORIA,1019,253800,47222,140027,140027,10994,129032,77904,60,7468,50701,0,0,129032,0,129032,0
628,UTTAR PRADESH,ETAH,658,242757,26834,81662,81662,7277,74385,55016,73,4840,19075,0,0,74385,0,74385,0
629,UTTAR PRADESH,ETAWAH,587,240301,27402,70922,70922,5799,65122,32823,50,3431,32055,0,0,65122,0,65122,0
630,UTTAR PRADESH,FARRUKHABAD,753,220623,33234,50376,50376,4275,46101,34731,75,4244,11036,0,0,46101,0,46101,0
631,UTTAR PRADESH,FATEHPUR,746,425255,64534,120049,120049,10327,109722,78174,71,7940,33201,0,0,109722,0,109722,0
632,UTTAR PRADESH,FIROZABAD,656,241953,31108,79880,79880,7451,72428,75846,104,7151,9029,0,0,72428,0,72428,0
633,UTTAR PRADESH,G.B.NAGAR,537,144273,15306,51439,51439,3778,47661,49434,103,1608,3022,0,0,47661,0,47661,0
634,UTTAR PRADESH,GHAZIABAD,729,116914,15132,41571,41571,3696,37874,46490,122,8834,2191,0,0,37874,0,37874,0
